Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
-103.1,0.0,0.9,29.7,0,0,0
-97.5,0.0,0.4,29.8,0,0,0
-93.4,0.0,0.3,29.2,0,0,0
-90.0,1.1,0.3,28.6,0,2,2
-86.2,15.7,1.1,29.9,0,44,44
-82.1,30.2,0.9,30.6,0,93,93
-76.3,44.5,1.2,30.8,0,115,115
-67.1,58.4,1.4,31.2,1,185,186
-46.5,70.7,1.4,31.6,3,219,222
4.4,76.5,0.4,31.9,4,248,252
51.1,69.1,0.3,31.6,3,229,232
68.6,56.4,0.4,32.1,1,208,208
77.3,42.4,0.3,32.3,0,156,156
82.5,28.1,1.4,32.2,0,106,106
86.5,13.6,1.2,32.0,0,50,50
90.3,0.0,1.6,31.7,0,1,1
94.1,0.0,1.4,31.3,0,0,0
98.3,0.0,0.6,30.1,0,0,0
104.1,0.0,0.4,30.5,0,0,0
113.4,0.0,0.3,29.8,0,0,0
134.2,0.0,0.3,29.8,0,0,0
-175.2,0.0,0.3,29.4,0,0,0
-130.4,0.0,1.2,28.8,0,0,0
-112.3,0.0,1.2,27.6,0,0,0
-103.4,0.0,1.9,28.2,0,0,0
-98.1,0.0,1.9,27.8,0,0,0
-94.0,0.0,1.2,27.7,0,0,0
-90.2,1.3,1.8,27.5,0,6,6
-86.4,15.9,0.8,28.6,51,111,125
-82.3,30.4,1.4,29.6,81,243,284
-77.0,44.7,0.9,30.6,120,343,427
-67.5,58.6,1.1,31.6,161,424,561
-47.3,71.1,4.2,32.3,111,495,601
5.1,76.9,2.7,32.8,111,475,583
52.1,69.3,1.8,33.1,225,451,661
69.4,56.5,2.2,33.4,195,406,568
78.0,42.5,2.2,33.2,78,316,369
83.2,28.1,3.4,32.9,76,222,258
87.2,13.6,1.4,32.3,52,98,110
90.6,0.0,1.6,31.6,0,1,1
94.4,0.0,0.6,31.1,0,0,0
98.6,0.0,0.8,30.7,0,0,0
104.5,0.0,0.3,30.2,0,0,0
114.3,0.0,0.2,29.7,0,0,0
135.2,0.0,0.1,29.2,0,0,0
-175.1,0.0,0.0,28.8,0,0,0
-131.2,0.0,0.0,28.5,0,0,0
-113.0,0.0,0.2,28.1,0,0,0
-104.1,0.0,0.0,27.9,0,0,0
-98.3,0.0,0.0,27.7,0,0,0
-94.2,0.0,0.1,27.5,0,0,0
-90.4,1.5,0.3,27.6,0,7,7
-87.1,16.0,0.8,28.9,341,95,189
-82.6,30.5,1.2,30.6,629,153,473
-77.3,44.9,2.4,32.1,614,223,656
-68.3,58.9,5.0,33.5,689,282,871
-48.1,71.4,3.4,33.8,104,434,533
5.4,77.3,3.4,34.0,74,491,564
53.1,69.5,3.4,34.1,62,455,513
70.2,56.6,5.4,34.0,92,395,471
78.3,42.5,5.8,33.5,37,293,319
83.4,28.1,9.9,33.0,86,221,262
87.4,13.6,4.6,32.5,55,98,111
91.2,0.0,1.1,31.7,0,4,4
95.0,0.0,0.6,31.1,0,0,0
99.2,0.0,0.2,30.4,0,0,0
105.2,0.0,0.1,29.8,0,0,0
115.1,0.0,0.1,29.2,0,0,0
136.2,0.0,0.1,28.6,0,0,0
-174.6,0.0,0.4,28.0,0,0,0
-131.6,0.0,1.8,27.5,0,0,0
-113.4,0.0,3.9,27.0,0,0,0
-104.4,0.0,2.7,26.7,0,0,0
-98.6,0.0,0.7,26.4,0,0,0
-94.5,0.0,0.3,26.2,0,0,0
-91.1,1.6,0.4,26.3,0,8,8
-87.3,16.2,0.7,27.6,387,86,194
-83.2,30.7,0.9,29.2,538,151,426
-77.6,45.1,1.1,30.8,624,203,645
-69.0,59.1,2.2,32.2,614,284,811
-48.6,71.7,1.1,33.2,641,296,906
6.1,77.7,1.8,34.4,606,357,950
54.1,69.7,1.9,35.1,618,326,906
71.1,56.7,1.2,35.5,670,245,805
79.1,42.6,3.4,35.4,692,165,634
84.1,28.2,3.7,34.8,634,110,409
88.1,13.6,2.4,33.6,475,62,173
91.4,0.0,0.7,32.6,0,4,4
95.3,0.0,0.2,31.9,0,0,0
99.5,0.0,0.1,31.1,0,0,0
105.5,0.0,0.4,30.4,0,0,0
115.5,0.0,0.4,29.7,0,0,0
137.1,0.0,0.1,28.9,0,0,0
-174.5,0.0,0.9,28.4,0,0,0
-132.3,0.0,0.9,27.7,0,0,0
-114.1,0.0,1.1,27.1,0,0,0
-105.0,0.0,1.4,26.8,0,0,0
-99.2,0.0,1.9,26.4,0,0,0
-95.1,0.0,2.2,26.2,0,0,0
-91.3,1.8,1.8,26.3,0,10,10
-87.5,16.4,1.8,27.6,425,82,202
-83.5,30.9,2.2,29.2,584,137,437
-78.3,45.3,4.2,30.7,606,216,647
-69.4,59.3,3.0,32.0,613,286,813
-49.4,72.1,3.9,33.0,596,346,913
6.5,78.0,4.6,34.0,583,371,942
55.1,69.9,3.9,34.7,604,334,902
71.5,56.8,5.0,35.0,627,255,779
79.4,42.6,2.7,34.9,598,205,610
84.4,28.2,3.4,34.1,403,170,361
88.3,13.6,3.0,32.9,270,80,143
92.1,0.0,0.7,32.0,0,2,2
95.5,0.0,1.1,31.5,0,0,0
100.2,0.0,1.4,30.9,0,0,0
106.3,0.0,2.2,30.3,0,0,0
116.4,0.0,0.6,29.7,0,0,0
138.1,0.0,0.7,29.1,0,0,0
-174.4,0.0,0.2,28.7,0,0,0
-133.1,0.0,0.1,28.3,0,0,0
-114.4,0.0,0.6,27.9,0,0,0
-105.3,0.0,0.8,27.7,0,0,0
-99.5,0.0,0.7,27.5,0,0,0
-95.3,0.0,0.8,27.4,0,0,0
-91.5,2.0,0.9,27.5,0,8,8
-88.2,16.5,0.3,28.6,107,130,160
-84.1,31.1,0.3,29.8,143,256,330
-78.6,45.5,0.3,31.3,322,320,549
-70.2,59.6,1.1,32.3,226,418,613
-50.3,72.4,0.9,33.2,335,443,762
7.2,78.4,1.2,34.3,392,434,818
56.2,70.1,1.2,35.2,573,338,876
72.3,56.8,1.9,35.7,537,299,749
80.1,42.7,0.9,35.9,685,183,647
85.1,28.2,0.9,35.4,557,150,414
88.6,13.7,1.4,34.4,317,94,169
92.3,0.0,2.2,33.2,0,3,3
96.2,0.0,3.4,32.8,0,0,0
100.5,0.0,1.2,32.2,0,0,0
106.6,0.0,2.2,31.6,0,0,0
117.2,0.0,1.8,31.1,0,0,0
139.0,0.0,4.2,30.5,0,0,0
-174.3,0.0,3.0,30.0,0,0,0
-133.4,0.0,3.4,29.5,0,0,0
-115.2,0.0,5.0,29.0,0,0,0
-105.6,0.0,1.9,28.8,0,0,0
-100.1,0.0,2.4,28.5,0,0,0
-95.5,0.0,3.0,28.4,0,0,0
-92.1,2.1,0.8,28.5,0,9,9
-88.4,16.7,1.1,29.2,53,110,125
-84.4,31.3,0.5,30.6,347,223,403
-79.3,45.7,1.4,31.6,233,341,507
-70.6,59.8,0.9,32.9,585,336,842
-51.2,72.7,2.2,33.9,313,449,748
8.0,78.8,4.6,34.4,242,474,712
57.2,70.2,2.7,34.9,308,426,715
73.1,56.9,3.0,34.7,86,371,443
80.4,42.7,2.7,34.0,7,207,212
85.3,28.2,2.7,33.1,0,145,145
89.2,13.7,2.7,32.4,0,22,22
92.6,0.0,3.9,31.9,0,1,1
96.4,0.0,5.0,31.4,0,0,0
101.1,0.0,1.4,30.8,0,0,0
107.3,0.0,1.1,30.3,0,0,0
118.0,0.0,1.2,29.8,0,0,0
139.5,0.0,0.7,29.3,0,0,0
-174.2,0.0,1.4,28.7,0,0,0
-134.1,0.0,0.8,28.2,0,0,0
-115.5,0.0,0.9,27.7,0,0,0
-106.3,0.0,1.6,27.4,0,0,0
-100.3,0.0,1.1,27.1,0,0,0
-96.1,0.0,0.3,26.9,0,0,0
-92.3,2.3,0.1,27.0,0,11,11
-89.0,16.9,0.1,28.2,251,112,184
-85.1,31.4,0.7,29.6,396,196,402
-79.6,45.9,0.6,31.1,482,266,612
-71.4,60.0,2.4,32.5,592,298,810
-52.1,73.0,0.9,33.3,387,424,794
8.5,79.2,0.4,34.1,379,442,813
58.3,70.4,2.7,34.8,532,344,845
73.6,57.0,1.4,35.1,507,311,736
81.2,42.7,1.6,34.9,349,292,529
86.0,28.2,2.4,34.3,394,172,359
89.5,13.7,1.4,33.2,154,101,138
93.2,0.0,1.4,32.4,0,3,3
97.1,0.0,2.7,31.7,0,0,0
101.4,0.0,1.8,31.1,0,0,0
108.0,0.0,1.4,30.5,0,0,0
118.4,0.0,0.6,29.9,0,0,0
140.4,0.0,0.9,29.2,0,0,0
-174.1,0.0,1.9,28.8,0,0,0
-134.5,0.0,1.6,28.3,0,0,0
-116.2,0.0,2.4,27.8,0,0,0
-106.5,0.0,3.9,27.5,0,0,0
-100.6,0.0,2.2,27.2,0,0,0
-96.4,0.0,1.1,27.0,0,0,0
-92.5,2.5,0.5,27.2,0,11,11
-89.2,17.0,0.3,28.5,331,104,201
-85.3,31.6,0.8,30.0,397,199,407
-80.3,46.1,0.6,31.4,487,260,610
-72.2,60.2,0.2,32.7,525,308,764
-53.0,73.3,1.6,33.7,497,350,827
9.3,79.5,0.8,34.6,504,363,858
59.3,70.5,0.6,35.2,483,358,814
74.4,57.0,2.2,35.6,527,305,747
81.5,42.8,6.6,35.5,438,262,560
86.3,28.3,6.6,34.8,414,164,360
90.1,13.7,5.8,33.8,279,80,146
93.4,0.0,2.4,32.8,0,3,3
97.3,0.0,1.4,32.1,0,0,0
102.1,0.0,2.2,31.4,0,0,0
108.4,0.0,2.7,30.8,0,0,0
119.2,0.0,1.8,30.1,0,0,0
141.3,0.0,1.1,29.4,0,0,0
-174.0,0.0,0.7,28.9,0,0,0
-135.2,0.0,0.3,28.3,0,0,0
-116.5,0.0,0.3,27.8,0,0,0
-107.2,0.0,0.3,27.5,0,0,0
-101.2,0.0,0.2,27.2,0,0,0
-96.6,0.0,0.3,27.0,0,0,0
-93.2,2.6,1.1,27.1,0,11,11
-89.5,17.2,0.3,28.6,459,85,221
-85.6,31.8,0.6,30.3,649,125,466
-80.6,46.2,1.2,31.9,692,187,687
-72.6,60.5,0.4,33.3,757,210,869
-53.5,73.6,0.9,34.7,706,282,959
10.2,79.9,0.8,35.9,720,285,994
60.4,70.7,3.4,36.6,714,268,942
75.2,57.1,1.9,36.9,673,249,813
82.2,42.8,3.7,36.7,630,193,621
86.5,28.3,2.2,36.0,543,138,395
90.4,13.7,2.4,34.7,342,73,154
94.1,0.0,2.4,33.3,0,2,2
97.6,0.0,1.4,32.7,0,0,0
102.4,0.0,0.7,32.0,0,0,0
109.1,0.0,0.4,31.2,0,0,0
120.1,0.0,0.8,30.5,0,0,0
142.2,0.0,0.9,29.7,0,0,0
-173.6,0.0,0.3,29.1,0,0,0
-135.5,0.0,0.5,28.5,0,0,0
-117.2,0.0,2.3,27.9,0,0,0
-107.4,0.0,1.0,27.5,0,0,0
-101.4,0.0,0.2,27.2,0,0,0
-97.2,0.0,0.3,26.9,0,0,0
-93.4,2.8,0.2,27.1,0,12,12
-90.1,17.4,0.5,28.4,293,118,205
-86.2,31.9,0.1,30.0,557,154,449
-81.3,46.4,0.8,31.5,613,219,663
-73.4,60.7,1.5,32.9,612,296,829
-54.5,73.9,4.3,34.0,569,348,895
11.1,80.3,9.3,34.9,550,357,899
61.5,70.8,7.2,35.5,579,319,865
76.1,57.1,4.3,35.8,604,278,785
82.5,42.8,1.9,35.7,556,213,590
87.2,28.3,2.9,34.9,428,165,368
91.0,13.7,3.2,33.8,283,79,146
94.3,0.0,1.7,32.7,0,3,3
98.2,0.0,0.2,32.1,0,0,0
103.0,0.0,0.7,31.4,0,0,0
109.4,0.0,0.5,30.7,0,0,0
120.5,0.0,0.7,30.1,0,0,0
143.1,0.0,0.9,29.4,0,0,0
-173.5,0.0,0.5,29.0,0,0,0
-136.2,0.0,0.9,28.5,0,0,0
-117.5,0.0,2.6,28.0,0,0,0
-108.1,0.0,1.5,27.7,0,0,0
-102.1,0.0,0.5,27.5,0,0,0
-97.4,0.0,1.0,27.3,0,0,0
-93.6,3.0,2.9,27.5,0,13,13
-90.3,17.5,3.5,28.9,330,116,215
-86.5,32.1,3.2,30.4,428,195,423
-82.0,46.6,6.2,31.9,512,251,623
-74.2,60.9,1.7,33.0,363,394,711
-55.5,74.2,0.8,34.0,464,377,824
12.1,80.6,1.9,35.0,476,386,855
62.5,70.9,1.7,35.7,525,353,849
76.5,57.2,2.3,35.9,362,374,679
83.3,42.8,1.9,35.8,425,265,554
87.5,28.3,1.0,35.1,349,177,343
91.3,13.7,4.3,34.1,243,87,144
94.5,0.0,3.2,33.0,0,2,2
98.4,0.0,1.5,32.3,0,0,0
103.3,0.0,2.1,31.5,0,0,0
110.1,0.0,1.7,30.7,0,0,0
121.3,0.0,0.9,29.9,0,0,0
143.5,0.0,0.5,29.1,0,0,0
-173.4,0.0,0.9,28.4,0,0,0
-136.4,0.0,0.3,27.7,0,0,0
-118.2,0.0,1.7,27.0,0,0,0
-108.4,0.0,0.2,26.6,0,0,0
-102.3,0.0,0.1,26.2,0,0,0
-98.0,0.0,0.2,25.9,0,0,0
-94.2,3.1,0.7,26.0,0,13,13
-90.5,17.7,0.2,27.6,484,109,256
-87.1,32.3,0.8,29.1,799,84,511
-82.3,46.8,0.5,30.8,915,114,781
-75.0,61.1,1.0,32.2,803,245,948
-56.5,74.5,0.9,32.4,174,448,615
13.1,81.0,0.7,32.5,87,507,592
64.0,71.1,0.7,32.5,138,456,586
77.3,57.2,1.2,32.4,102,419,505
83.6,42.9,1.5,32.0,82,328,384
88.2,28.3,0.9,31.4,75,222,257
91.5,13.7,0.9,30.6,82,98,117
95.2,0.0,0.0,29.8,0,3,3
99.1,0.0,0.0,29.1,0,0,0
103.6,0.0,0.0,28.5,0,0,0
110.4,0.0,0.0,27.8,0,0,0
122.1,0.0,0.1,27.2,0,0,0
144.4,0.0,0.1,26.5,0,0,0
-173.3,0.0,0.1,26.1,0,0,0
-137.1,0.0,0.0,25.7,0,0,0
-118.5,0.0,0.3,25.3,0,0,0
-109.0,0.0,0.5,25.1,0,0,0
-102.5,0.0,0.2,24.8,0,0,0
-98.2,0.0,0.2,24.6,0,0,0
-94.4,3.3,0.0,24.8,0,13,13
-91.2,17.9,0.5,26.4,435,114,248
-87.4,32.4,0.9,28.2,759,95,502
-83.0,47.0,0.7,29.9,843,117,734
-75.4,61.3,0.3,31.4,877,145,914
-57.5,74.8,0.5,32.7,885,168,1022
14.1,81.4,1.9,33.5,892,173,1055
65.1,71.2,0.5,34.3,909,148,1008
78.2,57.3,0.7,34.6,895,126,879
84.3,42.9,0.5,34.5,881,89,689
88.4,28.3,1.7,33.7,798,66,445
92.1,13.8,1.2,32.7,569,52,187
95.4,0.0,0.4,31.4,0,3,3
99.3,0.0,0.7,31.0,0,0,0
104.2,0.0,0.7,30.5,0,0,0
111.2,0.0,3.2,30.1,0,0,0
122.4,0.0,1.5,29.7,0,0,0
145.2,0.0,1.9,29.2,0,0,0
-173.3,0.0,2.3,29.1,0,0,0
-137.4,0.0,1.2,28.9,0,0,0
-119.2,0.0,2.9,28.7,0,0,0
-109.3,0.0,2.1,28.6,0,0,0
-103.1,0.0,0.4,28.5,0,0,0
-98.5,0.0,0.4,28.5,0,0,0
-95.0,3.5,1.3,28.6,0,9,9
-91.4,18.0,1.0,30.1,307,122,217
-88.0,32.6,0.4,31.3,220,252,370
-83.3,47.1,0.1,33.0,757,186,741
-76.3,61.5,0.2,35.4,895,226,1013
-58.5,75.1,1.2,36.3,363,435,786
15.2,81.7,0.4,36.9,283,480,761
66.2,71.3,0.3,37.0,170,461,622
79.0,57.3,0.5,37.1,193,407,570
85.0,42.9,0.9,36.4,52,310,345
89.1,28.3,4.6,35.4,0,147,147
92.4,13.8,2.1,34.2,0,28,28
96.1,0.0,1.7,33.2,0,1,1
99.6,0.0,2.1,32.9,0,0,0
104.5,0.0,1.7,32.4,0,0,0
111.5,0.0,1.7,31.9,0,0,0
123.2,0.0,0.9,31.5,0,0,0
146.0,0.0,0.5,31.0,0,0,0
-173.2,0.0,0.5,30.5,0,0,0
-138.1,0.0,0.2,29.9,0,0,0
-119.4,0.0,0.4,29.4,0,0,0
-109.5,0.0,0.9,29.1,0,0,0
-103.4,0.0,0.1,28.8,0,0,0
-99.1,0.0,0.3,28.6,0,0,0
-95.2,3.6,0.2,28.7,0,7,7
-92.0,18.2,0.2,29.9,213,122,189
-88.3,32.7,0.2,31.3,315,218,388
-84.0,47.3,0.5,32.6,381,308,588
-77.1,61.7,0.5,33.7,388,388,729
-59.6,75.3,1.3,34.8,315,453,758
16.3,82.1,1.7,35.5,326,455,778
67.3,71.4,2.1,36.1,348,429,758
79.4,57.3,2.3,36.3,295,396,644
85.3,42.9,1.5,36.0,225,319,472
89.3,28.3,1.0,35.2,64,214,245
93.0,13.8,0.2,34.2,35,92,100
96.3,0.0,0.3,33.1,0,1,1
100.2,0.0,0.5,32.8,0,0,0
105.2,0.0,1.2,32.3,0,0,0
112.2,0.0,2.3,31.8,0,0,0
124.0,0.0,1.3,31.3,0,0,0
146.4,0.0,2.1,30.8,0,0,0
-173.2,0.0,1.5,30.4,0,0,0
-138.3,0.0,1.0,30.1,0,0,0
-120.1,0.0,0.5,29.7,0,0,0
-110.2,0.0,0.5,29.5,0,0,0
-103.6,0.0,0.2,29.3,0,0,0
-99.3,0.0,0.2,29.2,0,0,0
-95.5,3.8,1.0,29.2,0,3,3
-92.2,18.3,2.6,29.9,0,92,92
-88.5,32.9,1.5,31.1,104,244,301
-84.4,47.4,2.3,32.7,311,342,570
-77.5,61.9,1.7,34.0,270,427,665
-61.0,75.6,1.2,35.3,344,446,779
17.5,82.4,2.6,36.1,187,533,719
68.4,71.5,2.6,36.6,230,453,671
80.3,57.4,5.3,36.6,115,404,501
86.0,42.9,5.1,36.5,172,332,449
90.0,28.3,6.2,36.1,260,203,327
93.3,13.8,3.5,35.2,65,93,108
96.5,0.0,2.6,34.2,0,2,2
100.5,0.0,2.6,33.4,0,0,0
105.4,0.0,1.5,32.9,0,0,0
112.5,0.0,1.5,32.3,0,0,0
124.4,0.0,1.3,31.6,0,0,0
147.2,0.0,1.0,31.0,0,0,0
-173.1,0.0,0.9,30.4,0,0,0
-138.6,0.0,0.5,29.8,0,0,0
-120.4,0.0,0.3,29.2,0,0,0
-110.4,0.0,0.7,28.8,0,0,0
-104.2,0.0,0.4,28.4,0,0,0
-99.5,0.0,1.7,28.2,0,0,0
-96.1,4.0,1.5,28.3,0,14,14
-92.5,18.5,1.3,29.8,275,128,215
-89.2,33.1,1.2,31.3,401,200,419
-85.1,47.6,1.2,32.8,483,268,624
-78.4,62.0,1.0,34.1,451,355,753
-62.1,75.9,2.9,35.6,564,354,901
19.2,82.7,2.9,36.7,561,358,914
69.5,71.5,3.9,37.3,524,348,845
81.1,57.4,4.6,37.6,541,300,756
86.4,42.9,2.3,37.3,443,259,560
90.3,28.4,2.1,36.6,415,163,360
93.5,13.8,1.3,35.3,276,80,146
97.1,0.0,0.9,33.9,0,3,3
101.1,0.0,0.1,33.1,0,0,0
106.1,0.0,0.1,32.6,0,0,0
113.2,0.0,0.2,32.0,0,0,0
125.2,0.0,0.3,31.3,0,0,0
148.0,0.0,1.3,30.7,0,0,0
-173.1,0.0,1.0,30.3,0,0,0
-139.2,0.0,0.2,30.0,0,0,0
-121.0,0.0,0.1,29.6,0,0,0
-111.0,0.0,1.7,29.4,0,0,0
-104.4,0.0,1.2,29.3,0,0,0
-100.1,0.0,1.3,29.1,0,0,0
-96.3,4.1,1.5,29.2,0,6,6
-93.1,18.6,3.2,29.7,0,85,85
-89.4,33.2,1.9,30.8,47,246,271
-85.4,47.8,4.3,31.6,20,306,321
-79.2,62.2,2.9,31.4,19,359,376
-63.2,76.1,3.2,32.7,109,464,570
20.6,83.1,2.1,34.1,300,494,792
71.0,71.6,3.5,34.2,66,374,437
81.5,57.4,2.6,34.3,91,396,473
87.1,42.9,1.9,34.5,125,327,412
90.5,28.4,1.7,34.2,110,214,266
94.1,13.8,2.3,33.5,0,80,80
97.4,0.0,1.2,32.9,0,1,1
101.3,0.0,0.2,32.5,0,0,0
106.3,0.0,1.2,32.1,0,0,0
113.5,0.0,0.8,31.7,0,0,0
125.5,0.0,0.3,31.3,0,0,0
148.4,0.0,0.8,30.9,0,0,0
-173.0,0.0,0.3,30.6,0,0,0
-139.4,0.0,0.5,30.3,0,0,0
-121.3,0.0,0.8,30.0,0,0,0
-111.3,0.0,0.8,29.8,0,0,0
-105.0,0.0,0.5,29.6,0,0,0
-100.3,0.0,0.5,29.5,0,0,0
-96.5,4.3,0.7,29.7,0,12,12
-93.3,18.8,0.2,30.8,105,130,164
-90.1,33.3,0.4,32.0,117,277,341
-86.1,47.9,0.4,32.9,137,382,483
-80.0,62.4,2.9,34.0,150,439,572
-64.4,76.3,2.6,35.1,163,519,677
22.4,83.4,4.3,35.8,190,483,671
72.2,71.7,7.2,36.3,185,456,632
82.3,57.4,3.5,36.5,182,412,566
87.4,42.9,2.1,36.4,144,329,427
91.2,28.4,3.2,35.8,92,222,266
94.4,13.8,3.2,34.9,18,93,97
98.0,0.0,8.5,33.9,0,1,1
101.6,0.0,3.9,33.3,0,0,0
106.6,0.0,1.0,33.0,0,0,0
114.2,0.0,1.5,32.8,0,0,0
126.3,0.0,1.3,32.4,0,0,0
149.1,0.0,0.9,32.0,0,0,0
-172.6,0.0,0.7,31.5,0,0,0
-140.1,0.0,0.5,31.1,0,0,0
-121.6,0.0,0.0,29.9,0,0,0
-111.5,0.0,0.5,30.4,0,0,0
-105.3,0.0,0.5,30.7,0,0,0
-100.5,0.0,0.9,30.5,0,0,0
-97.1,4.4,0.8,30.8,0,9,9
-93.5,18.9,0.3,31.6,21,124,131
-90.3,33.5,0.2,32.6,32,252,269
-86.4,48.1,0.1,33.2,29,337,358
-80.5,62.5,0.3,34.1,43,413,451
-65.5,76.6,0.7,34.8,56,440,495
24.3,83.7,0.8,35.4,58,454,511
73.3,71.8,0.2,35.7,53,423,473
83.2,57.5,0.1,35.9,38,380,412
88.1,42.9,0.0,35.8,30,306,326
91.4,28.4,0.0,35.3,13,176,182
94.6,13.8,0.2,34.7,0,56,56
98.2,0.0,0.3,34.0,0,1,1
102.2,0.0,0.8,33.3,0,0,0
107.3,0.0,0.9,32.8,0,0,0
114.5,0.0,1.0,32.3,0,0,0
127.0,0.0,1.0,31.7,0,0,0
149.5,0.0,0.5,31.1,0,0,0
-172.5,0.0,0.5,30.6,0,0,0
-140.3,0.0,0.8,30.0,0,0,0
-122.2,0.0,2.6,29.4,0,0,0
-112.1,0.0,4.3,29.1,0,0,0
-105.5,0.0,2.6,28.8,0,0,0
-101.1,0.0,2.3,28.6,0,0,0
-97.3,4.6,4.3,28.6,0,10,10
-94.1,19.1,1.7,30.2,315,144,247
-90.6,33.6,2.6,31.1,161,253,342
-87.1,48.2,3.9,32.9,666,312,809
-81.3,62.7,3.2,33.7,192,422,593
-67.1,76.8,2.6,33.7,66,384,448
26.3,84.0,2.6,33.3,6,254,260
74.4,71.8,2.6,33.1,38,322,358
83.6,57.5,2.3,33.5,213,391,571
88.4,42.9,2.6,33.7,511,253,601
92.1,28.4,0.9,33.1,61,196,225
95.2,13.8,1.2,32.5,0,33,33
98.5,0.0,0.7,31.8,0,1,1
102.4,0.0,0.7,31.4,0,0,0
107.5,0.0,0.7,30.9,0,0,0
115.2,0.0,0.3,30.4,0,0,0
127.4,0.0,0.8,29.9,0,0,0
150.2,0.0,0.5,29.2,0,0,0
-172.5,0.0,0.5,29.2,0,0,0
-140.5,0.0,0.5,29.0,0,0,0
-122.5,0.0,0.2,28.5,0,0,0
-112.4,0.0,0.9,28.0,0,0,0
-106.1,0.0,0.7,28.5,0,0,0
-101.3,0.0,0.7,28.2,0,0,0
-97.5,4.7,0.9,28.5,0,10,10
-94.4,19.2,0.5,29.4,5,115,117
-91.2,33.8,0.7,30.4,27,245,260
-87.4,48.3,0.2,31.3,34,337,362
-82.2,62.9,0.3,31.9,25,392,415
-68.3,77.0,0.2,32.5,33,469,500
28.5,84.3,0.1,32.8,34,484,517
75.5,71.9,0.3,33.1,23,420,442
84.4,57.5,1.7,33.2,18,337,352
89.1,42.9,0.8,32.9,15,269,280
92.4,28.4,1.0,32.8,4,165,167
95.5,13.8,0.5,32.1,0,67,67
99.1,0.0,0.3,31.3,0,1,1
103.1,0.0,0.9,31.1,0,0,0
108.2,0.0,2.1,29.4,0,0,0
115.5,0.0,4.3,28.6,0,0,0
128.1,0.0,6.2,29.2,0,0,0
150.6,0.0,10.9,29.2,0,0,0
-172.5,0.0,6.2,29.0,0,0,0
-141.1,0.0,6.2,28.9,0,0,0
-123.1,0.0,7.2,28.6,0,0,0
-112.6,0.0,2.6,28.5,0,0,0
-106.3,0.0,2.6,28.4,0,0,0
-101.5,0.0,4.9,28.2,0,0,0
-98.1,4.9,1.7,28.4,0,13,13
-94.6,19.4,3.9,29.3,32,133,143
-91.5,33.9,3.2,30.1,34,245,264
-88.1,48.5,2.3,30.9,38,345,373
-83.0,63.0,1.7,31.7,47,421,462
-69.6,77.2,0.9,32.1,60,446,504
31.2,84.6,1.9,32.6,61,459,520
77.0,71.9,1.5,33.0,36,463,496
85.2,57.5,1.2,32.7,27,368,391
89.4,42.9,0.4,32.6,13,258,267
93.0,28.4,1.0,31.7,8,170,174
96.1,13.8,1.5,30.2,0,73,73
99.3,0.0,1.3,31.4,0,1,1
103.3,0.0,2.9,30.8,0,0,0
108.4,0.0,2.9,30.2,0,0,0
116.2,0.0,0.8,29.5,0,0,0
128.5,0.0,1.0,28.9,0,0,0
151.3,0.0,1.9,28.3,0,0,0
-172.4,0.0,1.2,27.8,0,0,0
-141.3,0.0,1.3,27.1,0,0,0
-123.3,0.0,3.9,26.5,0,0,0
-113.2,0.0,2.3,26.2,0,0,0
-106.5,0.0,4.9,25.8,0,0,0
-102.1,0.0,2.6,25.6,0,0,0
-98.3,5.0,1.2,25.8,0,19,19
-95.2,19.5,1.5,27.2,298,133,233
-92.1,34.0,1.9,28.7,582,156,481
-88.4,48.6,2.9,30.1,643,226,708
-83.4,63.1,5.7,31.6,793,243,950
-71.2,77.4,5.3,31.7,104,445,547
33.6,84.8,3.5,31.8,70,494,564
78.1,71.9,1.9,31.9,92,484,571
86.0,57.5,2.9,31.7,78,391,457
90.1,42.9,7.2,31.3,38,319,344
93.3,28.4,7.2,30.7,23,201,212
96.3,13.9,3.5,29.9,0,79,79
99.5,0.0,1.3,29.1,0,2,2
103.5,0.0,1.3,28.7,0,0,0
109.1,0.0,0.5,28.3,0,0,0
116.4,0.0,0.3,27.9,0,0,0
129.2,0.0,0.5,27.4,0,0,0
151.6,0.0,0.3,27.0,0,0,0
-172.4,0.0,0.0,26.8,0,0,0
-141.5,0.0,0.0,26.6,0,0,0
-123.6,0.0,0.2,26.5,0,0,0
-113.4,0.0,0.2,26.4,0,0,0
-107.1,0.0,0.2,26.3,0,0,0
-102.3,0.0,0.4,26.2,0,0,0
-98.5,5.2,0.5,26.5,0,21,21
-95.4,19.6,1.5,28.2,280,136,230
-92.4,34.2,1.3,29.8,447,195,446
-89.2,48.7,2.9,31.5,549,246,658
-84.3,63.3,1.7,33.0,570,306,815
-72.5,77.6,0.1,34.2,527,367,882
36.5,85.1,0.1,35.3,578,364,940
79.2,72.0,0.3,36.1,591,314,876
86.4,57.5,1.5,36.4,612,259,775
90.4,42.9,1.3,36.4,637,183,617
93.5,28.4,1.3,35.7,543,138,396
96.5,13.9,1.5,34.5,358,83,169
100.1,0.0,1.3,33.1,0,5,5
104.1,0.0,0.8,32.5,0,0,0
109.3,0.0,0.8,31.7,0,0,0
117.1,0.0,2.1,30.9,0,0,0
129.5,0.0,0.7,30.2,0,0,0
