Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
12.0,47.1,1.8,10.7,615,216,666
32.3,43.3,1.6,11.2,594,208,616
50.1,36.7,1.6,11.2,333,249,448
64.4,28.3,1.8,10.9,396,167,354
77.2,18.8,3.3,10.0,330,109,215
88.5,8.9,2.5,8.9,112,57,74
99.6,0.0,2.4,7.6,0,1,1
111.3,0.0,2.7,7.4,0,0,0
123.5,0.0,2.9,7.2,0,0,0
137.6,0.0,3.3,7.1,0,0,0
153.6,0.0,2.9,6.9,0,0,0
171.4,0.0,2.4,6.7,0,0,0
-169.6,0.0,2.7,7.0,0,0,0
-152.3,0.0,2.1,7.4,0,0,0
-136.4,0.0,2.1,7.6,0,0,0
-122.5,0.0,2.5,7.9,0,0,0
-110.3,0.0,2.0,8.0,0,0,0
-99.1,0.1,2.2,8.1,0,2,2
-88.0,10.1,2.1,9.0,0,51,51
-76.3,20.0,2.0,9.9,0,108,108
-63.4,29.4,1.7,10.9,5,168,170
-48.5,37.8,1.8,11.4,9,221,227
-30.5,44.2,1.7,12.8,15,275,285
-9.6,47.7,1.9,13.6,15,283,294
12.1,47.5,2.0,14.2,16,285,296
32.5,43.6,2.2,14.6,15,262,272
50.3,37.0,2.4,14.7,13,223,230
65.0,28.5,2.0,14.7,7,170,173
77.4,19.0,1.8,14.2,0,100,100
89.1,9.1,1.2,13.8,0,41,41
100.2,0.0,1.3,13.2,0,1,1
111.4,0.0,1.5,12.5,0,0,0
124.1,0.0,2.1,11.7,0,0,0
138.1,0.0,3.1,11.0,0,0,0
154.1,0.0,2.9,10.3,0,0,0
171.5,0.0,3.7,9.6,0,0,0
-169.5,0.0,3.3,8.0,0,0,0
-152.3,0.0,2.9,6.4,0,0,0
-136.5,0.0,2.4,5.5,0,0,0
-123.0,0.0,2.4,4.6,0,0,0
-110.4,0.0,1.8,4.0,0,0,0
-99.2,0.5,1.9,3.9,0,4,4
-88.1,10.5,2.7,5.3,427,49,126
-76.4,20.4,4.0,7.0,619,74,290
-63.5,29.8,3.8,8.8,744,85,454
-48.6,38.1,4.3,10.5,802,100,595
-30.6,44.6,4.3,11.9,823,117,694
-9.6,48.1,3.7,13.1,832,125,744
12.2,47.9,4.8,14.0,824,128,739
33.1,44.0,5.1,14.4,755,143,667
50.4,37.3,6.9,14.5,756,113,571
65.2,28.8,7.2,14.2,689,96,427
77.6,19.3,8.2,13.3,568,78,265
89.3,9.3,6.9,12.0,383,46,108
100.4,0.0,6.6,10.6,0,2,2
112.0,0.0,6.6,9.7,0,0,0
124.3,0.0,6.3,8.7,0,0,0
138.3,0.0,6.6,7.7,0,0,0
154.2,0.0,6.3,6.8,0,0,0
171.5,0.0,6.0,5.8,0,0,0
-169.5,0.0,5.8,5.5,0,0,0
-152.3,0.0,5.1,5.2,0,0,0
-136.6,0.0,4.5,5.1,0,0,0
-123.1,0.0,4.8,4.9,0,0,0
-110.5,0.0,4.3,4.8,0,0,0
-99.3,0.8,5.8,4.9,0,5,5
-88.2,10.8,6.0,6.7,404,51,126
-76.5,20.7,6.0,8.5,477,103,271
-64.0,30.1,6.0,10.8,693,111,459
-49.1,38.5,5.8,12.8,671,162,580
-31.0,44.9,5.6,14.3,520,243,610
-9.5,48.5,7.2,15.5,496,271,642
12.4,48.2,7.2,16.4,451,289,625
33.3,44.3,8.2,16.9,432,272,574
51.0,37.5,9.0,17.0,380,239,471
65.4,29.0,7.6,16.7,400,171,365
78.2,19.5,6.9,15.7,296,118,217
89.5,9.6,6.3,14.5,255,53,96
100.5,0.0,5.4,13.2,0,2,2
112.2,0.0,3.1,12.2,0,0,0
124.5,0.0,2.9,11.1,0,0,0
138.4,0.0,3.1,10.1,0,0,0
154.3,0.0,3.3,9.0,0,0,0
172.0,0.0,4.5,8.0,0,0,0
-169.5,0.0,3.8,7.0,0,0,0
-152.4,0.0,2.2,6.0,0,0,0
-137.0,0.0,2.0,5.4,0,0,0
-123.2,0.0,3.8,4.9,0,0,0
-111.1,0.0,3.1,4.5,0,0,0
-99.4,1.1,3.3,4.5,0,6,6
-88.4,11.1,3.5,6.3,501,45,142
-77.0,21.0,4.8,8.2,629,75,301
-64.2,30.5,4.8,10.1,713,96,457
-49.2,38.8,6.6,11.8,669,151,570
-31.1,45.3,6.9,13.4,675,182,662
-9.5,48.8,7.9,14.6,660,207,703
12.5,48.6,7.6,15.5,689,192,709
33.4,44.6,9.0,16.1,723,159,666
51.2,37.8,9.4,16.3,735,126,577
66.0,29.3,8.5,16.1,779,77,457
78.4,19.7,8.2,15.2,654,64,285
90.0,9.8,9.0,14.0,464,43,122
101.1,0.0,7.2,12.5,0,3,3
112.4,0.0,4.8,11.6,0,0,0
125.0,0.0,6.0,10.6,0,0,0
138.6,0.0,5.4,9.6,0,0,0
154.5,0.0,4.0,8.6,0,0,0
172.1,0.0,4.5,7.6,0,0,0
-169.5,0.0,4.0,7.1,0,0,0
-152.4,0.0,4.3,6.6,0,0,0
-137.1,0.0,4.5,6.3,0,0,0
-123.3,0.0,4.3,6.0,0,0,0
-111.2,0.0,3.8,5.8,0,0,0
-99.6,1.5,3.8,6.0,0,6,6
-88.5,11.4,4.0,7.8,438,53,139
-77.2,21.4,3.1,9.9,620,78,304
-64.3,30.8,3.5,12.1,736,91,468
-49.3,39.2,3.3,14.2,783,111,606
-31.1,45.7,5.6,16.1,812,125,706
-9.5,49.2,5.6,17.7,824,132,756
12.6,48.9,6.6,18.9,846,121,759
34.0,44.9,8.5,19.7,835,112,702
51.4,38.1,7.2,20.0,814,95,598
66.2,29.5,6.3,19.7,787,72,460
78.6,20.0,6.9,18.8,655,66,289
90.2,10.0,6.9,17.3,453,44,123
101.3,0.1,10.0,15.6,0,3,3
112.6,0.0,8.5,14.3,0,0,0
125.2,0.0,6.3,13.0,0,0,0
139.1,0.0,7.2,11.8,0,0,0
154.6,0.0,7.2,10.5,0,0,0
172.2,0.0,6.6,9.2,0,0,0
-169.5,0.0,5.4,8.1,0,0,0
-152.4,0.0,4.8,6.8,0,0,0
-137.2,0.0,3.1,6.2,0,0,0
-123.4,0.0,4.3,5.5,0,0,0
-111.3,0.0,3.7,5.0,0,0,0
-100.1,1.8,3.8,5.1,0,6,6
-89.0,11.8,3.7,7.0,552,44,156
-77.3,21.7,2.9,9.1,776,54,341
-64.4,31.1,2.9,11.4,933,59,541
-49.4,39.6,2.1,13.5,971,70,688
-31.2,46.1,2.7,15.4,1000,89,809
-9.5,49.6,3.3,17.0,1009,95,863
13.1,49.3,3.5,18.1,937,123,834
34.2,45.2,2.5,18.6,858,115,724
52.0,38.4,2.2,18.7,843,86,610
66.4,29.8,1.7,18.2,801,74,472
79.2,20.2,1.5,17.0,587,78,281
90.4,10.2,1.7,15.4,412,48,122
101.5,0.3,1.6,13.8,0,2,2
113.1,0.0,1.8,12.8,0,0,0
125.4,0.0,1.8,11.7,0,0,0
139.3,0.0,1.9,10.7,0,0,0
155.1,0.0,1.9,9.7,0,0,0
172.3,0.0,1.6,8.6,0,0,0
-169.4,0.0,1.5,8.2,0,0,0
-152.5,0.0,1.6,7.7,0,0,0
-137.2,0.0,2.9,7.4,0,0,0
-123.5,0.0,4.0,7.1,0,0,0
-111.4,0.0,3.3,6.9,0,0,0
-100.2,2.1,3.3,7.1,0,8,8
-89.1,12.1,4.8,9.0,450,55,149
-77.4,22.0,3.7,11.2,624,80,314
-64.5,31.5,4.8,13.3,678,110,464
-49.5,39.9,6.3,15.3,696,146,592
-31.3,46.4,6.9,17.1,662,193,672
-9.4,50.0,6.9,18.6,659,212,717
13.2,49.6,7.6,19.7,652,214,710
34.4,45.6,7.9,20.3,628,200,648
52.2,38.7,8.2,20.5,694,140,574
67.0,30.0,9.0,20.3,682,102,443
79.3,20.4,6.9,19.4,601,76,286
91.0,10.5,6.9,18.0,475,45,131
102.1,0.5,5.6,16.4,0,4,4
113.3,0.0,5.1,15.0,0,0,0
125.5,0.0,4.5,13.8,0,0,0
139.4,0.0,3.7,12.5,0,0,0
155.2,0.0,4.0,11.2,0,0,0
172.3,0.0,3.5,10.0,0,0,0
-169.4,0.0,3.5,8.9,0,0,0
-152.5,0.0,3.3,7.8,0,0,0
-137.3,0.0,2.7,7.2,0,0,0
-123.6,0.0,3.7,6.6,0,0,0
-111.5,0.0,2.7,6.2,0,0,0
-100.3,2.4,2.7,6.4,0,10,10
-89.2,12.4,2.9,8.2,463,55,154
-77.5,22.3,2.4,10.1,583,91,312
-65.0,31.8,2.9,12.0,660,117,465
-49.6,40.3,2.2,13.8,703,145,599
-31.3,46.8,2.5,15.3,693,181,686
-9.4,50.3,2.4,16.7,654,221,724
13.3,50.0,1.9,17.5,579,244,687
34.5,45.9,2.2,17.9,508,246,610
52.4,38.9,3.7,18.0,492,216,525
67.2,30.3,2.9,17.6,431,179,396
79.5,20.7,3.1,16.7,397,116,257
91.2,10.7,2.5,15.4,294,62,116
102.2,0.8,2.0,14.1,0,3,3
113.5,0.0,2.2,12.4,0,0,0
126.1,0.0,3.1,10.6,0,0,0
139.6,0.0,4.5,8.9,0,0,0
155.3,0.0,6.0,7.2,0,0,0
172.4,0.0,9.0,5.5,0,0,0
-169.4,0.0,8.2,4.1,0,0,0
-152.5,0.0,9.0,2.5,0,0,0
-137.4,0.0,11.2,1.6,0,0,0
-124.1,0.0,9.0,0.7,0,0,0
-111.6,0.0,8.2,0.0,0,0,0
-100.4,2.7,9.8,0.0,0,11,11
-89.4,12.7,7.9,0.9,234,75,127
-78.0,22.6,10.0,2.0,359,132,270
-65.1,32.1,10.6,3.1,334,214,392
-50.1,40.6,10.0,4.0,351,268,496
-31.4,47.2,10.0,5.0,476,272,621
-9.4,50.7,9.4,5.8,592,240,698
13.5,50.3,10.6,6.2,367,328,611
35.1,46.2,10.0,6.2,242,350,525
53.0,39.2,9.8,5.9,137,300,387
67.4,30.5,7.9,5.3,86,243,287
80.1,20.9,8.5,4.5,83,159,189
91.4,10.9,9.4,3.6,58,76,87
102.4,1.0,8.5,2.5,0,2,2
114.0,0.0,9.4,2.3,0,0,0
126.2,0.0,9.6,2.0,0,0,0
140.1,0.0,6.9,1.8,0,0,0
155.5,0.0,6.9,1.5,0,0,0
172.5,0.0,7.9,1.2,0,0,0
-169.4,0.0,8.2,2.2,0,0,0
-152.6,0.0,9.0,3.1,0,0,0
-137.4,0.0,10.0,3.6,0,0,0
-124.2,0.0,9.6,4.0,0,0,0
-112.1,0.0,12.5,4.1,0,0,0
-100.5,3.1,11.9,4.7,0,7,7
-89.5,13.0,10.6,6.4,38,87,96
-78.2,23.0,11.2,8.0,23,162,171
-65.3,32.5,11.2,9.1,14,201,209
-50.2,40.9,11.5,11.1,106,302,372
-31.4,47.5,13.3,12.2,38,322,350
-9.4,51.1,13.3,12.3,4,197,200
13.6,50.7,11.9,12.8,15,292,304
35.3,46.5,10.0,13.1,11,261,269
53.2,39.5,10.6,13.4,35,268,290
67.6,30.7,13.3,13.7,143,236,310
80.3,21.1,15.3,13.8,303,143,252
91.5,11.1,12.2,13.4,415,78,159
102.6,1.2,10.6,12.4,0,9,9
114.2,0.0,10.6,11.9,0,0,0
126.4,0.0,9.6,11.5,0,0,0
140.3,0.0,8.2,11.0,0,0,0
155.6,0.0,9.0,10.6,0,0,0
172.5,0.0,7.9,10.1,0,0,0
-169.4,0.0,5.1,9.5,0,0,0
-152.6,0.0,4.3,8.8,0,0,0
-137.5,0.0,4.8,8.4,0,0,0
-124.3,0.0,4.5,8.1,0,0,0
-112.2,0.0,4.8,7.8,0,0,0
-101.0,3.4,5.1,7.7,0,3,3
-90.0,13.3,5.1,7.8,0,34,34
-78.3,23.3,6.6,7.7,0,77,77
-65.4,32.8,6.0,8.8,0,121,121
-50.3,41.3,7.2,9.1,0,137,137
-31.5,47.9,6.0,9.4,0,153,154
-9.3,51.4,2.9,9.7,0,176,177
14.1,51.0,2.1,9.7,0,163,164
35.5,46.8,2.4,9.9,0,146,146
53.4,39.7,3.3,9.9,0,132,132
68.2,31.0,3.1,9.8,0,103,103
80.5,21.3,3.1,9.6,0,54,54
92.1,11.3,3.1,9.3,0,19,19
103.1,1.4,3.3,9.1,0,2,2
114.4,0.0,2.9,8.5,0,0,0
126.6,0.0,3.1,7.9,0,0,0
140.4,0.0,4.8,7.4,0,0,0
156.1,0.0,3.7,6.8,0,0,0
173.0,0.0,3.3,6.2,0,0,0
-169.4,0.0,2.7,5.6,0,0,0
-153.0,0.0,2.2,4.9,0,0,0
-137.6,0.0,3.5,4.6,0,0,0
-124.3,0.0,2.9,4.2,0,0,0
-112.3,0.0,2.4,3.9,0,0,0
-101.2,3.7,2.2,4.3,0,16,16
-90.1,13.6,1.7,6.6,564,50,183
-78.4,23.6,1.4,9.0,743,61,358
-65.5,33.1,1.5,11.2,820,74,522
-50.4,41.6,1.0,13.4,864,89,662
-31.5,48.2,1.3,15.2,886,100,761
-9.3,51.8,1.1,16.8,893,108,809
14.2,51.4,1.2,18.0,892,107,804
36.0,47.1,1.6,18.7,883,98,745
53.6,40.0,1.4,19.0,865,83,639
68.4,31.2,1.5,18.7,822,67,493
81.1,21.6,1.4,17.6,709,60,321
92.3,11.6,1.4,16.1,534,45,152
103.3,1.7,1.2,14.4,0,7,7
114.5,0.0,1.6,12.9,0,0,0
127.1,0.0,1.5,11.5,0,0,0
140.6,0.0,1.9,10.1,0,0,0
156.2,0.0,0.8,8.6,0,0,0
173.1,0.0,0.2,7.2,0,0,0
-169.3,0.0,0.4,6.0,0,0,0
-153.1,0.0,0.8,4.8,0,0,0
-138.1,0.0,0.6,4.1,0,0,0
-124.4,0.0,0.9,3.4,0,0,0
-112.4,0.0,1.1,2.9,0,0,0
-101.3,4.0,1.1,3.2,0,13,13
-90.2,13.9,0.4,4.6,129,101,132
-78.5,23.9,0.1,6.2,175,193,264
-66.0,33.4,1.4,7.8,336,221,406
-50.5,41.9,1.5,9.4,458,244,550
-32.0,48.6,1.8,10.8,451,288,627
-9.3,52.2,2.4,11.9,469,294,664
14.3,51.7,2.9,13.0,644,240,745
36.2,47.4,2.9,13.6,636,207,675
54.2,40.2,2.1,13.8,612,190,586
68.6,31.4,2.0,13.5,412,189,404
81.3,21.8,1.7,12.6,303,136,249
92.5,11.8,1.9,11.4,130,84,111
103.5,1.9,1.8,10.1,0,7,7
115.1,0.0,0.8,9.2,0,0,0
127.3,0.0,1.2,8.3,0,0,0
141.1,0.0,1.2,7.4,0,0,0
156.3,0.0,0.9,6.5,0,0,0
173.1,0.0,0.8,5.6,0,0,0
-169.3,0.0,0.4,5.2,0,0,0
-153.1,0.0,0.2,4.8,0,0,0
-138.1,0.0,0.6,4.6,0,0,0
-124.5,0.0,0.9,4.4,0,0,0
-112.5,0.0,0.6,4.2,0,0,0
-101.4,4.3,1.5,4.7,0,17,17
-90.4,14.2,1.1,6.0,54,98,112
-79.1,24.2,1.3,7.6,102,187,229
-66.2,33.7,2.2,9.3,148,277,360
-50.6,42.3,2.4,11.1,279,301,488
-32.1,48.9,2.4,12.4,213,371,531
-9.3,52.5,2.9,13.4,187,375,523
14.4,52.0,3.1,14.4,347,349,623
36.4,47.7,4.8,15.3,522,256,642
54.4,40.5,5.4,15.9,669,171,606
69.2,31.7,4.3,16.1,591,157,467
81.4,22.0,5.1,15.3,269,148,249
93.0,12.0,4.5,14.4,353,75,148
104.0,2.1,3.8,13.0,0,9,9
115.3,0.0,2.2,11.9,0,0,0
127.4,0.0,1.9,10.7,0,0,0
141.2,0.0,1.8,9.5,0,0,0
156.4,0.0,1.4,8.3,0,0,0
173.2,0.0,1.6,7.1,0,0,0
-169.3,0.0,1.5,6.1,0,0,0
-153.1,0.0,0.9,4.9,0,0,0
-138.2,0.0,1.6,4.3,0,0,0
-125.0,0.0,0.8,3.6,0,0,0
-113.0,0.0,0.7,3.2,0,0,0
-101.5,4.6,1.1,3.6,0,20,20
-90.5,14.5,0.9,5.6,526,60,192
-79.2,24.5,1.1,7.6,755,63,375
-66.3,34.0,1.7,9.4,693,129,516
-51.1,42.6,1.8,10.6,437,260,556
-32.1,49.3,2.2,11.8,473,278,636
-9.2,52.9,3.7,12.8,563,261,710
14.5,52.4,4.5,13.3,337,354,621
36.6,48.0,4.5,12.9,56,346,388
54.6,40.8,5.1,12.3,34,294,316
69.3,31.9,5.6,11.8,75,251,290
82.0,22.2,3.3,11.0,73,168,195
93.2,12.2,2.5,9.9,18,81,84
104.2,2.3,3.1,8.8,0,7,7
115.4,0.0,2.5,7.6,0,0,0
127.6,0.0,3.5,6.4,0,0,0
141.3,0.0,3.8,5.2,0,0,0
156.5,0.0,4.5,4.0,0,0,0
173.3,0.0,5.4,2.8,0,0,0
-169.3,0.0,5.6,1.7,0,0,0
-153.2,0.0,4.5,0.4,0,0,0
-138.3,0.0,6.0,-0.3,0,0,0
-125.1,0.0,5.1,-0.9,0,0,0
-113.1,0.0,4.5,-1.1,0,0,0
-102.0,4.9,5.4,-0.6,236,30,50
-91.0,14.8,5.4,0.6,483,64,187
-79.3,24.8,5.1,2.2,626,92,354
-66.4,34.3,3.8,3.9,738,106,522
-51.2,42.9,5.1,5.6,786,122,657
-32.2,49.6,6.3,7.0,796,143,750
-9.2,53.2,4.8,8.2,787,161,791
15.1,52.7,4.0,9.1,826,140,797
37.1,48.3,3.5,9.7,843,117,746
55.2,41.0,4.5,9.8,831,98,643
69.5,32.1,5.1,9.6,765,89,496
82.2,22.4,5.8,8.8,638,78,321
93.4,12.4,6.6,7.6,445,59,155
104.4,2.6,6.6,6.1,0,11,11
115.6,0.0,6.3,5.3,0,0,0
128.1,0.0,5.4,4.5,0,0,0
141.5,0.0,5.1,3.8,0,0,0
156.6,0.0,4.3,3.0,0,0,0
173.3,0.0,4.5,2.2,0,0,0
-169.3,0.0,3.5,2.7,0,0,0
-153.2,0.0,2.9,3.2,0,0,0
-138.3,0.0,4.3,3.5,0,0,0
-125.2,0.0,5.1,3.6,0,0,0
-113.2,0.0,4.0,3.6,0,0,0
-102.1,5.2,3.8,4.5,222,32,52
-91.1,15.1,3.5,6.3,439,70,184
-79.4,25.1,4.5,8.6,570,105,346
-66.5,34.6,3.5,11.0,661,132,507
-51.3,43.2,3.5,13.4,708,155,640
-32.3,50.0,4.0,15.5,698,191,725
-9.2,53.5,4.5,17.4,662,226,758
15.2,53.0,4.3,18.8,664,222,752
37.3,48.5,4.3,19.8,663,200,697
55.3,41.3,4.3,20.2,683,155,606
70.1,32.4,4.8,20.2,697,107,480
82.4,22.6,4.3,19.4,581,91,315
93.5,12.6,3.7,18.0,419,59,151
104.5,2.8,3.7,16.2,0,11,11
116.1,0.0,3.7,15.2,0,0,0
128.2,0.0,3.8,14.4,0,0,0
141.6,0.0,3.1,13.5,0,0,0
157.1,0.0,2.7,12.6,0,0,0
173.4,0.0,1.7,11.7,0,0,0
-169.3,0.0,1.3,10.9,0,0,0
-153.2,0.0,1.1,10.1,0,0,0
-138.4,0.0,1.2,9.6,0,0,0
-125.3,0.0,2.1,9.3,0,0,0
-113.3,0.0,2.5,9.3,0,0,0
-102.2,5.4,3.3,9.7,0,30,30
-91.2,15.4,4.3,10.3,0,80,80
-79.6,25.3,6.3,11.2,7,155,158
-67.1,34.9,7.2,12.5,42,253,277
-51.4,43.5,9.0,14.0,129,332,420
-32.3,50.3,9.4,15.2,105,358,439
-9.2,53.9,9.0,16.3,122,381,480
15.3,53.3,8.5,17.5,263,367,578
37.5,48.8,7.9,18.8,546,265,676
55.5,41.5,10.6,19.5,390,274,533
70.3,32.6,8.5,19.8,590,161,479
82.5,22.8,8.2,19.8,649,102,354
94.1,12.9,7.6,18.9,185,87,128
105.1,3.0,7.6,17.6,0,9,9
116.3,0.0,7.2,16.8,0,0,0
128.4,0.0,8.5,16.0,0,0,0
142.1,0.0,9.0,15.2,0,0,0
157.2,0.0,8.2,14.5,0,0,0
173.4,0.0,6.3,13.8,0,0,0
-169.3,0.0,6.3,13.3,0,0,0
-153.3,0.0,6.3,12.9,0,0,0
-138.5,0.0,6.9,12.7,0,0,0
-125.4,0.0,5.6,12.5,0,0,0
-113.4,0.0,4.8,12.5,0,0,0
-102.3,5.7,4.0,13.4,168,38,55
-91.4,15.6,5.1,14.3,51,104,118
-80.1,25.6,3.5,15.4,46,185,205
-67.2,35.2,4.5,15.8,0,157,157
-51.5,43.9,2.9,16.5,13,243,252
-32.4,50.6,3.3,17.7,32,343,368
-9.2,54.2,3.7,18.5,31,347,372
15.4,53.7,4.3,20.3,363,363,656
38.0,49.1,5.1,22.2,787,224,819
56.1,41.8,5.8,22.5,139,305,398
70.5,32.8,5.4,21.9,14,190,198
83.1,23.1,5.6,21.5,77,165,195
94.3,13.1,6.3,20.8,85,92,112
105.2,3.2,5.6,19.7,0,7,7
116.4,0.0,4.0,19.0,0,0,0
128.5,0.0,3.7,18.2,0,0,0
142.2,0.0,4.0,17.5,0,0,0
157.3,0.0,5.1,16.7,0,0,0
173.5,0.0,6.3,15.9,0,0,0
-169.3,0.0,5.6,14.6,0,0,0
-153.3,0.0,4.3,14.4,0,0,0
-138.5,0.0,4.0,14.0,0,0,0
-125.5,0.0,3.5,13.9,0,0,0
-113.5,0.0,3.7,13.9,0,0,0
-102.5,6.0,3.5,14.1,0,19,19
-91.5,15.9,4.8,14.6,0,64,64
-80.2,25.9,5.1,15.3,0,130,130
-67.3,35.5,4.5,15.9,0,155,155
-52.1,44.2,4.0,16.3,1,170,171
-32.5,50.9,4.8,16.8,1,207,207
-9.2,54.6,4.5,17.3,2,231,232
15.5,54.0,4.0,17.8,10,268,276
38.2,49.4,4.0,18.3,17,302,315
56.3,42.0,2.7,18.5,7,210,215
71.1,33.0,2.1,18.6,14,214,222
83.3,23.3,2.2,18.4,2,134,135
94.4,13.3,2.5,18.0,0,74,74
105.4,3.4,3.8,17.4,0,6,6
116.6,0.0,3.3,16.7,0,0,0
129.1,0.0,2.7,15.9,0,0,0
142.4,0.0,3.1,15.1,0,0,0
157.4,0.0,2.0,14.5,0,0,0
173.5,0.0,2.9,13.6,0,0,0
-169.3,0.0,5.6,13.4,0,0,0
-153.3,0.0,5.4,12.8,0,0,0
-138.6,0.0,5.1,12.6,0,0,0
-125.5,0.0,5.6,12.4,0,0,0
-114.0,0.0,5.6,12.4,0,0,0
-102.6,6.3,4.8,12.8,0,31,31
-92.0,16.2,5.6,13.6,6,101,103
-80.3,26.2,6.3,14.5,9,163,168
-67.4,35.8,6.3,15.5,18,233,244
-52.2,44.5,6.3,16.3,15,270,281
-32.6,51.3,7.2,17.1,33,354,380
-9.2,54.9,6.3,18.2,39,365,396
16.0,54.3,6.3,18.9,26,353,374
38.4,49.7,5.8,19.2,16,305,317
56.5,42.2,5.6,19.3,18,271,283
71.2,33.2,6.6,19.2,7,195,199
83.4,23.5,7.6,18.7,0,124,124
94.6,13.5,7.6,18.0,0,49,49
105.5,3.6,6.9,17.2,0,3,3
117.1,0.0,7.2,16.3,0,0,0
129.2,0.0,7.9,15.5,0,0,0
142.5,0.0,7.9,14.7,0,0,0
157.5,0.0,8.5,13.9,0,0,0
173.6,0.0,7.6,13.1,0,0,0
-169.3,0.0,8.5,12.4,0,0,0
-153.4,0.0,7.2,11.7,0,0,0
-139.1,0.0,5.4,11.3,0,0,0
-126.0,0.0,6.0,11.2,0,0,0
-114.1,0.0,5.4,11.1,0,0,0
-103.1,6.5,4.8,11.5,0,26,26
-92.1,16.4,6.9,11.8,0,38,38
-80.5,26.4,5.8,12.3,0,90,90
-67.6,36.1,6.6,13.5,22,226,239
-52.3,44.8,7.6,14.7,25,304,321
-33.0,51.6,6.6,15.9,36,361,390
-9.2,55.2,5.8,16.9,35,374,403
16.1,54.6,5.1,18.0,139,387,500
38.5,49.9,4.5,19.2,276,372,584
57.1,42.5,5.1,18.9,13,195,204
71.4,33.5,6.0,19.0,42,241,264
84.0,23.7,6.3,18.7,101,168,208
95.1,13.7,6.3,18.4,342,93,174
106.1,3.9,7.6,17.5,0,20,20
117.2,0.0,6.3,16.5,0,0,0
129.3,0.0,6.3,15.4,0,0,0
142.6,0.0,6.0,14.4,0,0,0
157.5,0.0,6.9,13.5,0,0,0
174.0,0.0,6.0,12.5,0,0,0
-169.3,0.0,5.4,11.6,0,0,0
-153.4,0.0,4.8,10.7,0,0,0
-139.1,0.0,4.8,10.2,0,0,0
-126.1,0.0,4.8,9.8,0,0,0
-114.2,0.0,4.8,9.7,0,0,0
-103.2,6.8,2.4,10.7,191,53,75
-92.2,16.7,2.5,11.8,203,110,168
-80.6,26.7,2.9,12.9,80,204,240
-68.1,36.3,4.8,14.0,93,277,333
-52.4,45.0,4.8,14.9,87,330,391
-33.1,51.9,3.8,16.1,153,370,491
-9.2,55.5,4.0,17.7,386,360,678
16.2,54.9,5.4,18.1,95,370,447
39.1,50.2,5.6,17.2,2,160,162
57.2,42.7,4.3,16.7,10,204,211
71.6,33.7,5.4,16.8,128,250,321
84.2,23.9,4.8,16.7,297,165,285
95.3,13.9,5.4,15.8,24,85,91
106.2,4.1,6.0,14.8,0,3,3
117.4,0.0,7.2,14.5,0,0,0
129.4,0.0,7.9,14.2,0,0,0
143.1,0.0,7.9,13.8,0,0,0
158.0,0.0,5.1,13.4,0,0,0
174.1,0.0,4.8,13.1,0,0,0
-169.3,0.0,4.8,13.2,0,0,0
-153.5,0.0,5.4,13.3,0,0,0
-139.2,0.0,5.8,13.3,0,0,0
-126.2,0.0,5.6,13.3,0,0,0
-114.3,0.0,4.8,13.3,0,0,0
-103.3,7.1,3.5,14.1,28,43,47
-92.4,17.0,3.5,15.7,90,124,151
-81.1,26.9,4.3,17.4,66,201,231
-68.2,36.6,3.3,18.6,25,249,264
-52.5,45.3,2.7,20.0,32,313,336
-33.2,52.2,2.2,21.2,43,356,390
-9.2,55.9,2.5,22.2,43,377,412
16.3,55.2,2.7,23.0,52,385,428
39.3,50.5,1.9,23.7,55,360,402
57.4,43.0,1.8,23.9,38,313,339
72.2,33.9,2.2,23.6,19,217,228
84.3,24.1,2.5,22.7,0,114,114
95.4,14.1,2.7,21.6,0,70,70
106.4,4.3,2.9,20.4,0,4,4
117.5,0.0,2.7,19.2,0,0,0
129.6,0.0,2.5,18.0,0,0,0
143.2,0.0,2.9,16.7,0,0,0
158.1,0.0,2.5,15.5,0,0,0
174.1,0.0,3.5,14.4,0,0,0
-169.3,0.0,5.1,13.6,0,0,0
-153.5,0.0,6.0,12.9,0,0,0
-139.3,0.0,5.4,12.6,0,0,0
-126.3,0.0,5.4,12.4,0,0,0
-114.4,0.0,4.0,12.4,0,0,0
-103.4,7.3,3.5,12.7,0,21,21
-92.5,17.2,3.8,13.4,0,91,91
-81.2,27.2,4.0,14.2,0,143,143
-68.3,36.9,4.5,14.8,3,184,186
-53.1,45.6,4.8,15.8,12,268,277
-33.3,52.5,4.0,16.6,14,290,301
-9.1,56.2,4.3,17.5,29,365,390
16.4,55.5,4.3,18.2,23,347,366
39.4,50.7,3.8,18.6,18,303,317
57.6,43.2,3.5,18.6,38,314,340
72.3,34.1,2.7,18.9,14,221,229
84.5,24.3,3.3,18.6,6,147,150
95.6,14.3,2.9,18.0,0,56,56
106.5,4.5,3.7,17.3,0,4,4
118.0,0.0,3.5,16.0,0,0,0
130.1,0.0,3.1,14.8,0,0,0
143.3,0.0,2.7,13.7,0,0,0
158.2,0.0,3.3,12.5,0,0,0
174.1,0.0,4.3,11.2,0,0,0
-169.3,0.0,4.7,10.0,0,0,0
-153.5,0.0,3.2,8.8,0,0,0
-139.3,0.0,2.6,7.6,0,0,0
-126.4,0.0,1.9,7.0,0,0,0
-114.5,0.0,1.3,6.9,0,1,1
-103.5,7.6,1.6,7.7,326,39,82
-92.6,17.5,2.4,8.9,464,88,227
-81.4,27.5,2.2,10.3,556,126,383
