Az,hs,FF,Ta,G_Bn,G_Dh,G_Gh
-84.5,12.2,0.2,24.8,142,88,119
-81.3,26.8,0.3,25.8,201,197,288
-76.5,41.3,0.3,25.9,4,173,176
-69.1,55.4,0.4,25.9,2,155,156
-52.5,68.4,0.3,27.3,355,446,776
-8.5,76.5,0.3,28.1,313,422,726
44.5,71.5,0.3,27.9,6,174,179
65.6,59.2,0.2,27.9,28,311,335
75.1,45.2,0.2,28.1,184,338,469
80.2,30.8,0.2,28.2,556,162,447
84.0,16.2,0.2,28.0,439,102,224
86.6,1.5,0.2,27.4,0,24,24
89.4,0.0,0.3,27.1,0,0,0
92.3,0.0,0.3,26.7,0,0,0
96.1,0.0,0.6,26.4,0,0,0
101.4,0.0,0.4,26.0,0,0,0
113.5,0.0,0.6,25.7,0,0,0
-166.3,0.0,0.4,25.5,0,0,0
-121.5,0.0,0.6,25.3,0,0,0
-104.4,0.0,0.7,25.1,0,0,0
-97.6,0.0,0.7,25.0,0,0,0
-93.5,0.0,0.7,24.9,0,0,0
-90.5,0.0,0.7,24.8,0,0,0
-88.1,0.0,0.6,24.8,0,1,1
-85.1,12.4,0.4,25.2,0,60,60
-81.5,27.0,0.4,25.7,5,159,161
-77.2,41.5,0.6,26.3,11,248,255
-69.4,55.7,0.6,26.6,23,358,377
-53.3,68.7,0.4,27.4,40,395,432
-8.5,76.9,0.3,27.9,25,447,471
45.5,71.7,0.7,28.2,37,397,433
66.4,59.3,0.6,28.4,23,373,392
75.4,45.3,0.6,28.4,13,275,285
80.5,30.8,0.7,28.1,5,180,182
84.3,16.2,0.7,27.8,0,77,77
87.2,1.5,0.7,27.3,0,2,2
90.1,0.0,0.7,27.1,0,0,0
93.0,0.0,0.9,26.8,0,0,0
96.4,0.0,0.9,26.5,0,0,0
102.2,0.0,0.7,26.2,0,0,0
115.0,0.0,0.7,25.9,0,0,0
-167.4,0.0,0.9,25.6,0,0,0
-122.5,0.0,0.9,25.4,0,0,0
-105.2,0.0,1.1,25.1,0,0,0
-98.3,0.0,0.9,25.0,0,0,0
-94.2,0.0,0.9,24.8,0,0,0
-91.1,0.0,0.9,24.7,0,0,0
-88.3,0.0,0.7,24.7,0,1,1
-85.4,12.5,0.9,25.3,106,83,106
-82.2,27.2,1.1,25.8,12,170,176
-77.5,41.7,1.1,26.2,9,220,226
-70.2,55.9,1.3,27.0,123,402,503
-54.2,69.0,1.3,28.0,263,443,688
-8.4,77.3,1.3,28.6,178,481,654
46.5,71.9,1.3,28.7,45,397,440
67.3,59.4,1.1,28.6,13,313,324
76.2,45.3,1.1,28.3,5,192,195
81.2,30.9,1.1,28.1,49,213,238
84.5,16.2,0.9,27.6,0,18,18
87.5,1.5,1.1,27.2,0,2,2
90.3,0.0,1.3,27.0,0,0,0
93.3,0.0,1.1,26.9,0,0,0
97.1,0.0,0.9,26.7,0,0,0
103.1,0.0,1.1,26.6,0,0,0
116.1,0.0,1.1,26.4,0,0,0
-168.3,0.0,0.4,26.3,0,0,0
-123.5,0.0,0.3,26.2,0,0,0
-106.1,0.0,0.9,26.2,0,0,0
-98.6,0.0,0.7,26.1,0,0,0
-94.5,0.0,0.2,26.1,0,0,0
-91.4,0.0,0.1,26.1,0,0,0
-88.5,0.0,0.1,26.1,0,1,1
-86.0,12.6,0.1,26.9,77,89,106
-82.4,27.3,0.2,27.9,116,225,278
-78.1,41.9,0.6,29.0,155,325,429
-70.6,56.1,1.3,30.1,266,392,613
-55.1,69.3,1.3,31.1,294,446,721
-8.4,77.7,1.5,31.6,182,530,708
47.6,72.2,1.7,32.2,160,512,664
68.2,59.5,1.7,32.6,245,421,633
76.5,45.4,1.7,32.7,200,352,495
81.5,30.9,1.7,32.4,177,263,354
85.2,16.2,1.5,31.7,235,107,173
88.1,1.5,1.1,31.2,0,7,7
90.6,0.0,0.6,30.5,0,0,0
93.6,0.0,0.3,29.8,0,0,0
97.5,0.0,0.2,29.1,0,0,0
103.5,0.0,0.2,28.3,0,0,0
117.2,0.0,0.2,27.6,0,0,0
-169.3,0.0,0.2,26.8,0,0,0
-124.5,0.0,0.3,26.0,0,0,0
-106.5,0.0,0.9,25.1,0,0,0
-99.3,0.0,1.1,24.7,0,0,0
-95.1,0.0,0.4,24.2,0,0,0
-92.0,0.0,0.4,23.9,0,0,0
-89.1,0.0,0.3,23.8,0,2,2
-86.2,12.8,0.3,24.7,387,64,150
-83.1,27.5,0.4,25.9,615,111,395
-78.4,42.0,0.9,27.1,654,179,616
-71.3,56.3,0.9,28.3,688,237,809
-55.5,69.6,1.1,29.3,687,288,931
-8.4,78.1,1.3,30.1,736,277,997
49.1,72.4,0.9,30.6,684,298,949
69.0,59.6,0.9,30.9,678,256,841
77.2,45.4,0.9,30.9,677,188,670
82.1,30.9,0.7,30.5,586,144,446
85.4,16.2,0.4,29.7,444,86,210
88.3,1.5,0.4,28.8,0,8,8
91.2,0.0,0.3,28.1,0,0,0
94.2,0.0,0.1,27.4,0,0,0
98.2,0.0,0.1,26.6,0,0,0
104.4,0.0,0.1,25.9,0,0,0
118.3,0.0,0.0,25.2,0,0,0
-170.2,0.0,0.0,24.8,0,0,0
-125.5,0.0,0.1,24.3,0,0,0
-107.3,0.0,0.2,23.8,0,0,0
-100.0,0.0,0.2,23.8,0,0,0
-95.4,0.0,0.0,23.5,0,0,0
-92.2,0.0,0.0,23.3,0,0,0
-89.4,0.0,0.0,23.3,0,2,2
-86.5,12.9,0.0,24.1,391,65,153
-83.3,27.6,0.1,25.4,567,125,388
-79.1,42.2,0.2,26.8,645,187,621
-72.1,56.5,0.2,28.1,683,240,809
-56.4,69.9,0.4,29.2,665,302,926
-8.3,78.6,0.6,30.0,652,333,972
50.2,72.6,0.7,30.7,675,303,948
69.5,59.6,0.9,31.0,702,243,849
77.6,45.5,0.9,31.0,707,175,679
82.4,30.9,0.9,30.6,638,126,453
86.1,16.3,0.9,29.9,475,75,208
88.6,1.5,0.9,28.9,0,8,8
91.5,0.0,0.6,28.2,0,0,0
94.5,0.0,0.2,27.5,0,0,0
98.5,0.0,0.2,26.8,0,0,0
105.2,0.0,0.2,26.1,0,0,0
119.4,0.0,0.1,25.4,0,0,0
-171.0,0.0,0.1,24.8,0,0,0
-126.5,0.0,0.1,24.2,0,0,0
-108.1,0.0,0.4,23.6,0,0,0
-100.3,0.0,0.6,23.4,0,0,0
-96.1,0.0,0.2,23.0,0,0,0
-92.5,0.0,0.1,22.7,0,0,0
-89.6,0.0,0.1,22.7,0,2,2
-87.1,13.1,0.2,23.6,405,65,157
-83.6,27.8,0.4,24.9,611,113,398
-79.4,42.4,0.6,26.2,699,168,639
-72.5,56.7,0.9,27.5,692,236,814
-57.3,70.2,1.3,28.5,688,288,935
-8.3,79.0,1.1,29.4,708,297,991
51.3,72.8,1.1,29.9,712,280,960
70.4,59.7,0.9,30.2,671,260,840
78.3,45.5,0.9,30.2,646,205,666
83.1,30.9,0.7,29.8,597,134,441
86.3,16.3,0.7,29.0,442,80,203
89.2,1.5,0.6,28.0,0,7,7
92.1,0.0,0.3,27.4,0,0,0
95.2,0.0,0.1,26.8,0,0,0
99.3,0.0,0.1,26.2,0,0,0
106.0,0.0,0.1,25.6,0,0,0
120.5,0.0,0.1,25.0,0,0,0
-171.5,0.0,0.1,24.5,0,0,0
-127.4,0.0,0.1,24.1,0,0,0
-108.5,0.0,0.3,23.6,0,0,0
-101.0,0.0,0.3,23.6,0,0,0
-96.3,0.0,0.0,23.3,0,0,0
-93.1,0.0,0.1,23.1,0,0,0
-90.2,0.0,0.0,23.1,0,2,2
-87.3,13.2,0.1,23.9,317,74,146
-84.2,27.9,0.2,25.1,436,158,363
-80.1,42.6,0.3,26.3,510,232,577
-73.3,56.9,0.4,27.4,435,345,709
-58.2,70.5,0.6,28.4,536,330,835
-8.2,79.4,0.7,29.2,495,381,868
52.4,73.0,1.1,29.8,570,378,924
71.2,59.8,1.5,30.1,517,326,773
79.1,45.5,1.3,30.1,524,249,623
83.4,31.0,1.5,29.7,297,213,366
86.6,16.3,1.5,29.0,146,131,172
89.5,1.5,1.5,28.1,0,7,7
92.4,0.0,1.1,27.5,0,0,0
95.5,0.0,0.9,27.0,0,0,0
99.6,0.0,0.7,26.4,0,0,0
106.5,0.0,0.7,25.9,0,0,0
121.6,0.0,0.7,25.4,0,0,0
-172.3,0.0,0.6,24.9,0,0,0
-128.3,0.0,0.6,24.4,0,0,0
-109.3,0.0,1.1,24.0,0,0,0
-101.4,0.0,1.1,23.7,0,0,0
-96.6,0.0,0.3,23.7,0,0,0
-93.3,0.0,0.2,23.5,0,0,0
-90.4,0.0,0.2,23.5,0,2,2
-87.6,13.4,0.4,24.3,346,77,157
-84.5,28.1,0.6,25.6,468,159,379
-80.4,42.7,1.1,26.9,542,224,592
-74.0,57.1,1.5,28.1,585,274,766
-59.2,70.8,2.0,29.2,628,301,894
-8.1,79.8,1.7,30.0,585,376,951
53.5,73.1,2.0,30.7,639,326,938
72.1,59.9,2.0,31.0,647,273,832
79.4,45.6,1.7,31.0,628,211,659
84.1,31.0,2.5,30.7,610,137,451
87.2,16.3,2.0,30.0,527,69,217
90.1,1.5,1.5,29.0,0,9,9
93.0,0.0,1.1,28.3,0,0,0
96.1,0.0,0.6,27.7,0,0,0
100.3,0.0,0.3,27.0,0,0,0
107.3,0.0,0.2,26.3,0,0,0
123.0,0.0,0.2,25.7,0,0,0
-173.0,0.0,0.2,25.1,0,0,0
-129.2,0.0,0.2,24.5,0,0,0
-110.1,0.0,0.7,23.9,0,0,0
-102.1,0.0,0.9,23.8,0,0,0
-97.2,0.0,0.2,23.4,0,0,0
-93.6,0.0,0.2,23.1,0,0,0
-91.1,0.0,0.2,23.1,0,3,3
-88.2,13.5,0.3,24.0,415,72,169
-85.1,28.3,0.6,25.3,629,110,408
-81.1,42.9,0.9,26.7,703,168,647
-74.4,57.3,1.3,27.9,645,267,810
-60.1,71.0,2.5,29.0,704,284,949
-8.1,80.2,2.5,29.8,660,330,980
55.1,73.3,2.5,30.3,618,339,931
72.6,59.9,3.0,30.6,649,272,833
80.2,45.6,3.4,30.6,666,192,667
84.3,31.0,3.4,30.2,590,143,446
87.5,16.3,3.0,29.4,445,86,210
90.4,1.5,2.0,28.4,0,8,8
93.2,0.0,1.3,27.8,0,0,0
96.4,0.0,0.7,27.2,0,0,0
101.0,0.0,0.6,26.6,0,0,0
108.2,0.0,0.4,26.0,0,0,0
124.1,0.0,0.3,25.4,0,0,0
-173.4,0.0,0.2,25.0,0,0,0
-130.1,0.0,0.2,24.6,0,0,0
-110.5,0.0,0.4,24.1,0,0,0
-102.4,0.0,0.3,23.9,0,0,0
-97.5,0.0,0.0,23.7,0,0,0
-94.2,0.0,0.1,23.8,0,0,0
-91.3,0.0,0.1,23.7,0,1,1
-88.4,13.7,0.2,24.4,189,94,138
-85.4,28.4,0.3,25.7,451,173,387
-81.4,43.1,0.7,26.9,392,279,546
-75.2,57.5,1.3,28.0,382,376,698
-61.0,71.3,1.5,29.0,501,361,835
-7.6,80.6,1.7,29.6,361,458,814
56.2,73.5,2.0,30.1,365,425,775
73.5,60.0,2.5,30.3,318,407,682
80.5,45.6,3.0,30.3,473,269,608
85.0,31.0,3.4,30.1,607,142,454
88.1,16.3,3.0,29.5,424,81,199
90.6,1.5,1.5,28.6,0,7,7
93.5,0.0,1.1,28.0,0,0,0
97.1,0.0,0.4,27.3,0,0,0
101.4,0.0,0.3,26.7,0,0,0
108.6,0.0,0.2,26.1,0,0,0
125.1,0.0,0.2,25.4,0,0,0
-174.1,0.0,0.2,24.9,0,0,0
-130.6,0.0,0.3,24.4,0,0,0
-111.3,0.0,1.1,23.9,0,0,0
-103.1,0.0,1.1,23.6,0,0,0
-98.1,0.0,0.3,23.5,0,0,0
-94.4,0.0,0.2,23.2,0,0,0
-91.5,0.0,0.2,23.2,0,3,3
-89.0,13.8,0.3,24.0,276,86,152
-86.0,28.6,0.6,25.2,401,170,362
-82.1,43.2,0.9,26.4,470,252,574
-76.0,57.7,1.5,27.6,538,307,762
-62.0,71.6,1.5,28.7,583,322,875
-7.5,81.0,2.0,29.5,530,382,905
57.4,73.6,2.0,30.1,603,334,912
74.3,60.1,2.0,30.4,648,272,834
81.2,45.6,2.5,30.5,686,183,673
85.3,31.0,3.0,30.1,646,121,453
88.4,16.2,2.0,29.4,469,83,214
91.2,1.5,1.3,28.5,0,10,10
94.1,0.0,0.7,27.9,0,0,0
97.4,0.0,0.3,27.3,0,0,0
102.1,0.0,0.3,26.7,0,0,0
109.4,0.0,0.2,26.1,0,0,0
126.1,0.0,0.2,25.4,0,0,0
-174.5,0.0,0.2,25.0,0,0,0
-131.4,0.0,0.2,24.5,0,0,0
-112.1,0.0,0.7,24.0,0,0,0
-103.4,0.0,0.7,23.7,0,0,0
-98.4,0.0,0.3,23.7,0,0,0
-95.1,0.0,0.3,23.4,0,0,0
-92.1,0.0,0.4,23.4,0,3,3
-89.3,14.0,0.6,24.2,358,74,160
-86.3,28.7,0.9,25.3,356,180,351
-82.4,43.4,1.5,26.4,331,297,524
-76.4,57.9,2.0,27.5,428,352,714
-62.6,71.8,3.0,28.5,504,362,840
-7.4,81.4,3.4,29.1,334,466,796
59.0,73.8,3.9,29.6,499,369,849
75.2,60.1,4.6,30.0,545,326,799
81.6,45.6,3.9,29.9,263,336,524
85.6,31.0,3.9,29.5,392,194,396
89.0,16.2,3.4,28.9,450,77,203
91.5,1.5,2.0,28.0,0,10,10
94.4,0.0,1.7,27.6,0,0,0
98.0,0.0,1.3,27.1,0,0,0
102.4,0.0,1.3,26.6,0,0,0
110.2,0.0,0.9,26.1,0,0,0
127.2,0.0,0.9,25.7,0,0,0
-175.2,0.0,0.6,25.3,0,0,0
-132.3,0.0,0.6,25.0,0,0,0
-112.4,0.0,1.3,24.7,0,0,0
-104.1,0.0,1.3,24.5,0,0,0
-99.0,0.0,0.6,24.4,0,0,0
-95.3,0.0,0.6,24.2,0,0,0
-92.3,0.0,0.6,24.3,0,2,2
-89.5,14.1,0.6,25.1,130,105,137
-86.5,28.9,0.7,26.4,350,186,355
-83.1,43.6,1.1,27.7,450,266,577
-77.2,58.1,1.7,28.8,378,377,698
-63.6,72.1,2.0,29.8,413,403,796
-7.3,81.8,2.5,30.6,516,391,902
60.2,73.9,2.5,31.1,416,409,808
76.1,60.1,3.0,31.5,561,311,797
82.3,45.6,2.5,31.5,477,263,604
86.3,31.0,2.5,31.2,402,187,394
89.3,16.2,2.0,30.5,332,98,191
92.1,1.5,1.7,29.6,0,10,10
95.0,0.0,1.5,29.0,0,0,0
98.3,0.0,0.9,28.4,0,0,0
103.1,0.0,0.9,27.8,0,0,0
111.1,0.0,0.7,27.1,0,0,0
128.2,0.0,1.1,26.5,0,0,0
-175.5,0.0,0.9,25.9,0,0,0
-133.1,0.0,1.1,25.3,0,0,0
-113.2,0.0,2.0,24.7,0,0,0
-104.3,0.0,1.7,24.4,0,0,0
-99.3,0.0,1.1,24.0,0,0,0
-95.5,0.0,1.3,23.8,0,0,0
-92.6,0.0,0.9,23.8,0,3,3
-90.1,14.3,1.3,24.8,375,75,167
-87.2,29.0,1.3,26.1,538,140,401
-83.4,43.7,2.0,27.4,643,194,639
-78.0,58.3,3.0,28.7,699,236,831
-64.6,72.3,3.9,29.8,662,307,938
-7.1,82.2,5.4,30.6,619,357,970
61.5,74.1,5.4,31.1,692,293,959
76.6,60.2,5.4,31.4,693,247,848
83.1,45.7,5.4,31.4,650,202,667
86.5,31.0,5.4,31.0,590,139,443
89.5,16.2,4.6,30.2,396,84,194
92.4,1.5,3.9,29.3,0,8,8
95.3,0.0,3.9,28.6,0,0,0
98.6,0.0,2.0,27.9,0,0,0
103.5,0.0,1.7,27.2,0,0,0
111.5,0.0,1.7,26.5,0,0,0
129.2,0.0,1.5,25.8,0,0,0
-176.1,0.0,1.5,25.3,0,0,0
-133.5,0.0,1.5,24.8,0,0,0
-113.6,0.0,2.5,24.2,0,0,0
-105.0,0.0,3.0,23.9,0,0,0
-99.5,0.0,1.3,23.6,0,0,0
-96.2,0.0,1.1,23.7,0,0,0
-93.2,0.0,0.9,23.7,0,3,3
-90.4,14.4,1.1,24.2,122,100,131
-87.5,29.2,1.5,25.4,356,196,370
-84.1,43.9,2.0,26.7,460,260,578
-78.4,58.5,3.4,27.8,460,329,721
-66.0,72.6,3.4,28.7,450,381,811
-7.0,82.6,3.4,29.5,540,382,918
63.1,74.2,4.6,30.1,557,338,874
77.4,60.2,4.6,30.3,487,335,758
83.4,45.7,4.6,30.3,347,314,562
87.2,31.0,4.6,30.0,512,174,438
90.2,16.2,3.9,29.3,296,116,199
92.6,1.5,3.0,28.4,0,11,11
95.5,0.0,2.5,27.8,0,0,0
99.2,0.0,1.7,27.2,0,0,0
104.2,0.0,1.5,26.7,0,0,0
112.3,0.0,1.1,26.1,0,0,0
130.1,0.0,1.3,25.5,0,0,0
-176.4,0.0,1.3,25.0,0,0,0
-134.3,0.0,1.3,24.6,0,0,0
-114.3,0.0,2.5,24.1,0,0,0
-105.3,0.0,3.0,23.9,0,0,0
-100.2,0.0,1.5,23.6,0,0,0
-96.4,0.0,1.3,23.7,0,0,0
-93.4,0.0,1.1,23.7,0,4,4
-90.6,14.6,1.3,24.3,142,109,144
-88.1,29.3,1.7,25.5,351,185,357
-84.4,44.0,2.5,26.7,378,288,551
-79.2,58.6,2.5,27.8,436,349,722
-67.1,72.8,3.9,28.7,437,389,807
-6.5,83.0,3.9,29.6,509,385,891
64.3,74.3,3.9,30.1,521,361,862
78.3,60.2,4.6,30.5,578,306,808
84.2,45.7,6.5,30.5,565,232,636
87.5,30.9,8.0,30.2,522,162,431
90.4,16.2,6.5,29.5,428,87,206
93.2,1.5,3.9,28.6,0,9,9
96.2,0.0,3.0,28.2,0,0,0
99.5,0.0,2.0,27.8,0,0,0
104.5,0.0,2.0,27.4,0,0,0
113.1,0.0,1.7,27.1,0,0,0
131.1,0.0,1.7,26.7,0,0,0
-177.0,0.0,2.5,26.5,0,0,0
-135.0,0.0,2.5,26.3,0,0,0
-115.1,0.0,2.0,26.1,0,0,0
-106.0,0.0,2.0,26.0,0,0,0
-100.4,0.0,1.7,25.9,0,0,0
-97.0,0.0,2.0,25.8,0,0,0
-94.0,0.0,2.5,25.9,0,2,2
-91.2,14.7,2.0,26.5,17,99,104
-88.4,29.5,2.0,27.5,65,228,260
-85.1,44.2,2.0,28.3,74,317,369
-80.0,58.8,1.7,29.4,222,414,604
-68.1,73.0,1.7,30.2,131,506,631
-6.3,83.3,1.5,30.8,178,487,663
65.6,74.4,2.0,31.2,113,506,615
79.2,60.3,1.7,31.4,109,439,534
84.5,45.7,2.0,31.5,130,352,445
88.2,30.9,1.7,31.3,194,240,339
91.1,16.2,1.7,30.8,65,111,130
93.5,1.5,2.0,30.1,0,2,2
96.4,0.0,1.7,29.4,0,0,0
100.2,0.0,1.7,28.7,0,0,0
105.2,0.0,1.7,28.1,0,0,0
113.5,0.0,1.7,27.4,0,0,0
132.1,0.0,1.7,26.7,0,0,0
-177.3,0.0,0.5,26.0,0,0,0
-135.4,0.0,0.5,25.2,0,0,0
-115.4,0.0,1.5,24.4,0,0,0
-106.3,0.0,1.2,23.9,0,0,0
-101.1,0.0,0.4,23.7,0,0,0
-97.2,0.0,0.4,23.3,0,0,0
-94.3,0.1,0.4,23.2,0,5,5
-91.5,14.9,0.5,23.9,419,73,181
-89.0,29.6,0.5,24.9,587,128,418
-85.4,44.3,1.0,25.9,642,197,646
-80.5,59.0,1.8,26.9,687,244,833
-69.2,73.3,2.4,27.7,684,294,950
-6.1,83.7,3.8,28.3,653,335,984
67.2,74.5,4.4,28.7,634,329,940
80.1,60.3,4.4,28.8,633,278,828
85.2,45.7,3.3,28.7,627,210,658
88.5,30.9,3.8,28.3,558,144,431
91.3,16.2,3.3,27.6,421,81,198
94.1,1.5,2.4,26.7,0,7,7
97.1,0.0,1.2,26.1,0,0,0
100.4,0.0,1.0,25.4,0,0,0
105.5,0.0,0.7,24.8,0,0,0
114.4,0.0,0.7,24.1,0,0,0
133.0,0.0,0.7,23.7,0,0,0
-177.5,0.0,0.7,23.5,0,0,0
-136.2,0.0,0.7,23.2,0,0,0
-116.1,0.0,1.5,22.9,0,0,0
-106.6,0.0,1.5,22.7,0,0,0
-101.3,0.0,0.5,22.5,0,0,0
-97.5,0.0,0.7,22.3,0,0,0
-94.5,0.3,0.8,22.3,0,5,5
-92.1,15.0,1.2,23.5,405,75,180
-89.3,29.8,1.5,24.4,552,140,413
-86.1,44.5,2.8,25.6,627,203,643
-81.3,59.1,2.8,26.7,662,258,826
-70.3,73.5,3.3,27.6,661,309,943
-5.5,84.1,3.8,28.3,626,353,976
68.5,74.6,4.4,28.7,612,329,919
80.6,60.3,4.4,28.8,586,289,798
85.6,45.6,4.4,28.8,559,233,633
89.1,30.9,3.8,28.4,510,159,421
91.6,16.2,4.4,27.6,382,86,192
94.3,1.5,3.3,26.7,0,7,7
97.3,0.0,2.4,26.2,0,0,0
101.1,0.0,1.8,25.7,0,0,0
106.3,0.0,1.5,25.1,0,0,0
115.2,0.0,1.2,24.6,0,0,0
133.6,0.0,1.2,24.0,0,0,0
-178.1,0.0,1.2,23.8,0,0,0
-136.5,0.0,1.0,23.8,0,0,0
-116.5,0.0,2.1,23.4,0,0,0
-107.2,0.0,1.5,23.3,0,0,0
-101.6,0.0,0.5,23.1,0,0,0
-98.1,0.0,0.7,23.0,0,0,0
-95.1,0.4,0.7,23.0,0,5,5
-92.3,15.2,0.7,24.2,471,68,191
-89.5,29.9,1.0,25.6,639,117,436
-86.5,44.6,1.5,27.1,712,165,665
-82.1,59.3,2.1,28.5,723,225,846
-71.4,73.7,2.4,29.7,739,259,968
-5.2,84.5,2.4,30.6,710,297,1003
70.2,74.7,2.8,31.2,737,262,973
81.4,60.3,2.8,31.5,792,189,877
86.3,45.6,2.8,31.5,764,147,693
89.4,30.9,2.8,31.1,694,104,461
92.2,16.2,2.4,30.3,554,64,218
94.6,1.4,1.0,29.3,0,8,8
97.5,0.0,0.7,28.7,0,0,0
101.4,0.0,0.1,28.2,0,0,0
106.6,0.0,0.1,27.6,0,0,0
115.6,0.0,0.1,27.1,0,0,0
134.5,0.0,0.1,26.6,0,0,0
-178.3,0.0,0.1,26.1,0,0,0
-137.2,0.0,0.0,25.6,0,0,0
-117.2,0.0,0.3,25.0,0,0,0
-107.5,0.0,0.3,24.7,0,0,0
-102.2,0.0,0.0,24.4,0,0,0
-98.3,0.0,0.0,24.2,0,0,0
-95.3,0.6,0.0,24.2,0,7,7
-92.5,15.3,0.0,25.3,597,56,214
-90.2,30.0,0.1,26.8,820,105,515
-87.2,44.8,0.3,28.1,877,110,728
-82.5,59.5,0.4,29.5,844,265,992
-72.5,73.9,0.5,29.5,96,436,529
-4.5,84.9,0.8,29.5,70,498,568
71.4,74.7,0.7,29.5,47,449,494
82.3,60.3,0.8,29.3,78,409,477
87.0,45.6,0.7,29.0,40,342,371
90.1,30.9,0.8,28.6,26,226,239
92.4,16.1,0.7,27.9,0,80,80
95.2,1.4,0.3,27.2,0,2,2
98.2,0.0,0.1,27.0,0,0,0
102.0,0.0,0.0,26.7,0,0,0
107.3,0.0,0.1,26.5,0,0,0
116.4,0.0,0.0,26.3,0,0,0
135.4,0.0,0.1,26.0,0,0,0
-178.5,0.0,0.4,26.1,0,0,0
-137.5,0.0,0.3,26.1,0,0,0
-117.5,0.0,0.4,26.1,0,0,0
-108.2,0.0,0.4,26.2,0,0,0
-102.4,0.0,0.3,26.2,0,0,0
-98.5,0.0,0.3,26.2,0,0,0
-95.5,0.7,0.4,26.2,0,2,2
-93.2,15.4,0.4,26.9,0,87,87
-90.4,30.2,0.3,27.5,8,184,188
-87.5,44.9,0.1,28.5,36,326,352
-83.3,59.6,0.1,29.3,52,414,458
-74.0,74.1,0.2,30.0,36,473,507
-4.2,85.3,0.1,30.4,23,443,466
73.1,74.8,0.1,30.7,34,393,426
83.2,60.3,0.1,30.8,19,358,375
87.4,45.6,0.1,30.8,28,321,341
90.3,30.9,0.2,30.6,33,223,240
93.1,16.1,0.2,30.3,16,111,115
95.4,1.4,0.2,29.7,0,6,6
98.4,0.0,0.2,29.4,0,0,0
102.3,0.0,0.3,29.1,0,0,0
107.6,0.0,0.3,28.8,0,0,0
117.2,0.0,0.3,28.5,0,0,0
136.3,0.0,0.2,28.2,0,0,0
-179.0,0.0,0.2,27.8,0,0,0
-138.2,0.0,0.2,27.4,0,0,0
-118.2,0.0,0.1,27.0,0,0,0
-108.5,0.0,0.2,26.8,0,0,0
-103.1,0.0,0.1,26.6,0,0,0
-99.1,0.0,0.2,26.5,0,0,0
-96.1,0.9,0.1,26.5,0,2,2
-93.4,15.6,0.1,26.9,0,68,68
-91.1,30.3,0.1,27.4,5,177,179
-88.2,45.0,0.1,28.0,19,289,303
-84.2,59.8,0.1,28.7,42,415,451
-75.2,74.3,0.1,29.1,26,389,413
-3.4,85.7,0.1,29.5,24,449,472
74.4,74.8,0.1,29.8,47,449,495
84.0,60.3,0.1,29.9,21,367,385
88.1,45.6,0.1,29.9,24,307,324
91.0,30.8,0.1,29.6,5,179,181
93.3,16.1,0.0,29.3,1,96,96
96.1,1.4,0.0,28.8,0,4,4
99.1,0.0,0.0,28.5,0,0,0
102.6,0.0,0.1,28.2,0,0,0
108.3,0.0,0.2,27.8,0,0,0
117.5,0.0,0.1,27.5,0,0,0
137.2,0.0,0.2,27.2,0,0,0
-179.2,0.0,0.2,26.9,0,0,0
-138.5,0.0,0.2,26.7,0,0,0
-118.5,0.0,0.1,26.5,0,0,0
-109.1,0.0,0.1,26.4,0,0,0
-103.3,0.0,0.1,26.3,0,0,0
-99.4,0.0,0.1,26.2,0,0,0
-96.4,1.0,0.2,26.3,0,2,2
-94.0,15.7,0.3,26.4,0,16,16
-91.3,30.4,0.3,26.6,0,70,70
-88.5,45.2,0.3,27.3,8,212,218
-84.6,59.9,0.3,28.3,82,382,453
-76.3,74.5,0.2,29.7,390,421,797
-2.6,86.1,0.3,30.6,292,479,771
76.1,74.9,0.3,31.3,319,450,758
84.5,60.3,0.4,31.4,266,411,642
88.4,45.6,0.5,31.4,86,331,392
91.3,30.8,0.5,31.6,209,237,344
93.6,16.1,0.5,31.0,30,102,110
96.3,1.4,0.5,30.4,0,3,3
99.3,0.0,0.7,29.9,0,0,0
103.2,0.0,0.7,29.4,0,0,0
109.0,0.0,0.7,28.9,0,0,0
118.3,0.0,0.7,28.4,0,0,0
138.1,0.0,0.7,28.0,0,0,0
-179.3,0.0,0.2,27.4,0,0,0
-139.2,0.0,0.2,26.8,0,0,0
-119.3,0.0,0.4,26.2,0,0,0
-109.4,0.0,0.5,25.9,0,0,0
-103.5,0.0,0.1,25.6,0,0,0
-99.6,0.0,0.2,25.4,0,0,0
-96.6,1.2,0.2,25.4,0,4,4
-94.2,15.8,0.3,26.1,70,109,128
-91.6,30.6,0.4,27.1,135,249,318
-89.2,45.3,0.8,28.2,304,315,531
-85.4,60.0,1.0,29.1,288,411,660
-77.5,74.6,1.8,30.2,535,360,876
-2.0,86.4,2.1,30.9,431,412,842
77.4,74.9,2.4,31.4,480,370,833
85.4,60.3,2.8,31.4,504,325,763
89.2,45.6,2.4,31.3,288,332,538
91.6,30.8,2.4,31.2,136,252,321
94.2,16.1,1.8,30.6,160,121,166
96.5,1.4,1.2,29.8,0,7,7
99.5,0.0,0.5,29.1,0,0,0
103.5,0.0,0.3,28.4,0,0,0
109.3,0.0,0.2,27.7,0,0,0
119.1,0.0,0.2,27.0,0,0,0
138.5,0.0,0.3,26.3,0,0,0
-179.5,0.0,0.2,25.8,0,0,0
-139.5,0.0,0.1,25.2,0,0,0
